1:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.AbstractObjectList:59:7789833772597351595L |==> 0L
661:ROR:!=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@equal:218:a1.getAngleExtent() != a2.getAngleExtent() |==> true
662:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:219:false |==> true
663:ROR:!=(int,int):<(int,int):org.jfree.chart.util.ShapeUtilities@equal:221:a1.getArcType() != a2.getArcType() |==> a1.getArcType() < a2.getArcType()
664:ROR:!=(int,int):>(int,int):org.jfree.chart.util.ShapeUtilities@equal:221:a1.getArcType() != a2.getArcType() |==> a1.getArcType() > a2.getArcType()
665:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.ShapeUtilities@equal:221:a1.getArcType() != a2.getArcType() |==> true
666:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:222:false |==> true
667:LVR:TRUE:FALSE:org.jfree.chart.util.ShapeUtilities@equal:224:true |==> false
668:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:237:p1 == null |==> false
669:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:238:p2 == null |==> false
670:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:240:p2 == null |==> false
671:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:241:false |==> true
672:ROR:!=(int,int):<(int,int):org.jfree.chart.util.ShapeUtilities@equal:243:p1.npoints != p2.npoints |==> p1.npoints < p2.npoints
673:ROR:!=(int,int):>(int,int):org.jfree.chart.util.ShapeUtilities@equal:243:p1.npoints != p2.npoints |==> p1.npoints > p2.npoints
674:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.ShapeUtilities@equal:243:p1.npoints != p2.npoints |==> true
675:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:244:false |==> true
676:COR:Arrays.equals(p1.xpoints, p2.xpoints):TRUE:org.jfree.chart.util.ShapeUtilities@equal:246:Arrays.equals(p1.xpoints, p2.xpoints) |==> false
677:COR:Arrays.equals(p1.xpoints, p2.xpoints):FALSE:org.jfree.chart.util.ShapeUtilities@equal:246:Arrays.equals(p1.xpoints, p2.xpoints) |==> true
678:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:247:false |==> true
679:COR:Arrays.equals(p1.ypoints, p2.ypoints):TRUE:org.jfree.chart.util.ShapeUtilities@equal:249:Arrays.equals(p1.ypoints, p2.ypoints) |==> false
680:COR:Arrays.equals(p1.ypoints, p2.ypoints):FALSE:org.jfree.chart.util.ShapeUtilities@equal:249:Arrays.equals(p1.ypoints, p2.ypoints) |==> true
681:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:250:false |==> true
682:LVR:TRUE:FALSE:org.jfree.chart.util.ShapeUtilities@equal:252:true |==> false
683:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:265:p1 == null |==> false
684:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:266:p2 == null |==> false
685:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@equal:268:p2 == null |==> false
686:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:269:false |==> true
687:ROR:!=(int,int):<(int,int):org.jfree.chart.util.ShapeUtilities@equal:271:p1.getWindingRule() != p2.getWindingRule() |==> p1.getWindingRule() < p2.getWindingRule()
688:ROR:!=(int,int):>(int,int):org.jfree.chart.util.ShapeUtilities@equal:271:p1.getWindingRule() != p2.getWindingRule() |==> p1.getWindingRule() > p2.getWindingRule()
689:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.ShapeUtilities@equal:271:p1.getWindingRule() != p2.getWindingRule() |==> true
690:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:272:false |==> true
691:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:274:p1.getPathIterator(null) |==> null
692:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:275:p2.getPathIterator(null) |==> null
693:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@equal:276:6 |==> 0
694:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@equal:276:6 |==> -6
695:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@equal:277:6 |==> 0
696:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@equal:277:6 |==> -6
697:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:278:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() == iterator2.isDone()
698:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:278:iterator1.isDone() && iterator2.isDone() |==> false
699:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:278:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone()
700:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:278:iterator1.isDone() && iterator2.isDone() |==> iterator2.isDone()
701:ROR:!=(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:280:iterator1.isDone() != iterator2.isDone() |==> iterator1.isDone()
702:ROR:!=(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:280:iterator1.isDone() != iterator2.isDone() |==> iterator2.isDone()
703:ROR:!=(boolean,boolean):TRUE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:280:iterator1.isDone() != iterator2.isDone() |==> true
704:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:281:false |==> true
705:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:283:iterator1.currentSegment(d1) |==> 0
706:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:284:iterator2.currentSegment(d2) |==> 0
707:ROR:!=(int,int):<(int,int):org.jfree.chart.util.ShapeUtilities@equal:285:seg1 != seg2 |==> seg1 < seg2
708:ROR:!=(int,int):>(int,int):org.jfree.chart.util.ShapeUtilities@equal:285:seg1 != seg2 |==> seg1 > seg2
709:ROR:!=(int,int):TRUE(int,int):org.jfree.chart.util.ShapeUtilities@equal:285:seg1 != seg2 |==> true
710:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:286:false |==> true
711:COR:Arrays.equals(d1, d2):TRUE:org.jfree.chart.util.ShapeUtilities@equal:288:Arrays.equals(d1, d2) |==> false
712:COR:Arrays.equals(d1, d2):FALSE:org.jfree.chart.util.ShapeUtilities@equal:288:Arrays.equals(d1, d2) |==> true
713:LVR:FALSE:TRUE:org.jfree.chart.util.ShapeUtilities@equal:289:false |==> true
714:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:291:iterator1.next() |==> <NO-OP>
715:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:292:iterator2.next() |==> <NO-OP>
716:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:293:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone() == iterator2.isDone()
717:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:293:iterator1.isDone() && iterator2.isDone() |==> false
718:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:293:iterator1.isDone() && iterator2.isDone() |==> iterator1.isDone()
719:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@equal:293:iterator1.isDone() && iterator2.isDone() |==> iterator2.isDone()
720:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@equal:293:done = iterator1.isDone() && iterator2.isDone() |==> <NO-OP>
721:LVR:TRUE:FALSE:org.jfree.chart.util.ShapeUtilities@equal:295:true |==> false
722:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:310:shape == null |==> false
723:LVR:<CLASS>:<NULL>:org.jfree.chart.util.ShapeUtilities@createTranslatedShape:311:"Null \'shape\' argument." |==> null
724:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createTranslatedShape:313:AffineTransform.getTranslateInstance(transX, transY) |==> null
725:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createTranslatedShape:315:transform.createTransformedShape(shape) |==> null
726:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:334:shape == null |==> false
727:LVR:<CLASS>:<NULL>:org.jfree.chart.util.ShapeUtilities@createTranslatedShape:335:"Null \'shape\' argument." |==> null
728:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:337:anchor == null |==> false
729:LVR:<CLASS>:<NULL>:org.jfree.chart.util.ShapeUtilities@createTranslatedShape:338:"Null \'anchor\' argument." |==> null
730:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createTranslatedShape:340:RectangleAnchor.coordinates(shape.getBounds2D(), anchor) |==> null
731:AOR:-(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationX - anchorPoint.getX() |==> locationX % anchorPoint.getX()
732:AOR:-(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationX - anchorPoint.getX() |==> locationX * anchorPoint.getX()
733:AOR:-(double,double):+(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationX - anchorPoint.getX() |==> locationX + anchorPoint.getX()
734:AOR:-(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationX - anchorPoint.getX() |==> locationX / anchorPoint.getX()
735:AOR:-(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationY - anchorPoint.getY() |==> locationY % anchorPoint.getY()
736:AOR:-(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationY - anchorPoint.getY() |==> locationY * anchorPoint.getY()
737:AOR:-(double,double):+(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationY - anchorPoint.getY() |==> locationY + anchorPoint.getY()
738:AOR:-(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@createTranslatedShape:343:locationY - anchorPoint.getY() |==> locationY / anchorPoint.getY()
739:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createTranslatedShape:344:transform.createTransformedShape(shape) |==> null
740:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):org.jfree.chart.util.ShapeUtilities@rotateShape:360:base == null |==> false
741:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@rotateShape:363:AffineTransform.getRotateInstance(angle, x, y) |==> null
742:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@rotateShape:364:rotate.createTransformedShape(base) |==> null
743:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@rotateShape:365:result |==> null
744:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape:380:g2.getTransform() |==> null
745:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape:381:AffineTransform.getRotateInstance(angle, x, y) |==> null
746:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape:382:g2.transform(rotate) |==> <NO-OP>
747:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape:383:g2.draw(shape) |==> <NO-OP>
748:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@drawRotatedShape:384:g2.setTransform(saved) |==> <NO-OP>
749:LVR:POS:0:org.jfree.chart.util.ShapeUtilities:389:2.0 |==> 0.0
750:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities:389:2.0 |==> -2.0
751:LVR:POS:0:org.jfree.chart.util.ShapeUtilities:389:0.5 |==> 0.0
752:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities:389:0.5 |==> -0.5
753:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:400:new GeneralPath() |==> null
754:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l |==> +l
755:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l - t |==> -l % t
756:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l - t |==> -l * t
757:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l - t |==> -l + t
758:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l - t |==> -l / t
759:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l |==> +l
760:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l + t |==> -l % t
761:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l + t |==> -l * t
762:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l + t |==> -l - t
763:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:-l + t |==> -l / t
764:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:401:p0.moveTo(-l - t, -l + t) |==> <NO-OP>
765:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l |==> +l
766:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l + t |==> -l % t
767:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l + t |==> -l * t
768:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l + t |==> -l - t
769:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l + t |==> -l / t
770:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l |==> +l
771:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l - t |==> -l % t
772:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l - t |==> -l * t
773:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l - t |==> -l + t
774:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:-l - t |==> -l / t
775:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:402:p0.lineTo(-l + t, -l - t) |==> <NO-OP>
776:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:0.0F |==> 1.0F
777:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:0.0F |==> -1.0F
778:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:-t |==> +t
779:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:-t * SQRT2 |==> -t % SQRT2
780:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:-t * SQRT2 |==> -t + SQRT2
781:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:-t * SQRT2 |==> -t - SQRT2
782:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:-t * SQRT2 |==> -t / SQRT2
783:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:403:p0.lineTo(0.0F, -t * SQRT2) |==> <NO-OP>
784:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:l - t |==> l % t
785:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:l - t |==> l * t
786:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:l - t |==> l + t
787:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:l - t |==> l / t
788:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:-l |==> +l
789:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:-l - t |==> -l % t
790:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:-l - t |==> -l * t
791:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:-l - t |==> -l + t
792:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:-l - t |==> -l / t
793:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:404:p0.lineTo(l - t, -l - t) |==> <NO-OP>
794:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:l + t |==> l % t
795:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:l + t |==> l * t
796:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:l + t |==> l - t
797:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:l + t |==> l / t
798:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:-l |==> +l
799:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:-l + t |==> -l % t
800:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:-l + t |==> -l * t
801:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:-l + t |==> -l - t
802:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:-l + t |==> -l / t
803:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:405:p0.lineTo(l + t, -l + t) |==> <NO-OP>
804:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:406:t * SQRT2 |==> t % SQRT2
805:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:406:t * SQRT2 |==> t + SQRT2
806:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:406:t * SQRT2 |==> t - SQRT2
807:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:406:t * SQRT2 |==> t / SQRT2
808:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:406:0.0F |==> 1.0F
809:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:406:0.0F |==> -1.0F
810:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:406:p0.lineTo(t * SQRT2, 0.0F) |==> <NO-OP>
811:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l + t |==> l % t
812:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l + t |==> l * t
813:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l + t |==> l - t
814:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l + t |==> l / t
815:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l - t |==> l % t
816:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l - t |==> l * t
817:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l - t |==> l + t
818:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:l - t |==> l / t
819:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:407:p0.lineTo(l + t, l - t) |==> <NO-OP>
820:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l - t |==> l % t
821:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l - t |==> l * t
822:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l - t |==> l + t
823:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l - t |==> l / t
824:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l + t |==> l % t
825:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l + t |==> l * t
826:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l + t |==> l - t
827:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:l + t |==> l / t
828:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:408:p0.lineTo(l - t, l + t) |==> <NO-OP>
829:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:409:0.0F |==> 1.0F
830:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:409:0.0F |==> -1.0F
831:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:409:t * SQRT2 |==> t % SQRT2
832:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:409:t * SQRT2 |==> t + SQRT2
833:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:409:t * SQRT2 |==> t - SQRT2
834:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:409:t * SQRT2 |==> t / SQRT2
835:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:409:p0.lineTo(0.0F, t * SQRT2) |==> <NO-OP>
836:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:-l |==> +l
837:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:-l + t |==> -l % t
838:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:-l + t |==> -l * t
839:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:-l + t |==> -l - t
840:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:-l + t |==> -l / t
841:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:l + t |==> l % t
842:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:l + t |==> l * t
843:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:l + t |==> l - t
844:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:l + t |==> l / t
845:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:410:p0.lineTo(-l + t, l + t) |==> <NO-OP>
846:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:-l |==> +l
847:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:-l - t |==> -l % t
848:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:-l - t |==> -l * t
849:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:-l - t |==> -l + t
850:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:-l - t |==> -l / t
851:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:l - t |==> l % t
852:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:l - t |==> l * t
853:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:l - t |==> l + t
854:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:l - t |==> l / t
855:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:411:p0.lineTo(-l - t, l - t) |==> <NO-OP>
856:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:-t |==> +t
857:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:-t * SQRT2 |==> -t % SQRT2
858:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:-t * SQRT2 |==> -t + SQRT2
859:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:-t * SQRT2 |==> -t - SQRT2
860:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:-t * SQRT2 |==> -t / SQRT2
861:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:0.0F |==> 1.0F
862:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:0.0F |==> -1.0F
863:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:412:p0.lineTo(-t * SQRT2, 0.0F) |==> <NO-OP>
864:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:413:p0.closePath() |==> <NO-OP>
865:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiagonalCross:414:p0 |==> null
866:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:426:new GeneralPath() |==> null
867:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:427:-l |==> +l
868:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:427:p0.moveTo(-l, t) |==> <NO-OP>
869:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:428:-t |==> +t
870:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:428:p0.lineTo(-t, t) |==> <NO-OP>
871:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:429:-t |==> +t
872:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:429:p0.lineTo(-t, l) |==> <NO-OP>
873:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:430:p0.lineTo(t, l) |==> <NO-OP>
